address_id,house_number,house_name,street,city,county,post_code
AD01283,429,The BH1 Apartments,Marylebone High Street,Peterborough,Lincolnshire,EX1 2AA
AD01284,417,Edgbaston Park,Parsons Green Lane,Chester,West Sussex,GL1 3AA
AD01285,400,Cathedral Square,The Crescent,Bolton,Lincolnshire,LN1 3AA
AD01286,1043,The Mailbox,Bramerton Street,Rochdale,Merseyside,B1 3AA
AD01287,176,The Interchange,Wilton Road,Wakefield,Greater London,TS1 3AA
AD01288,201,The BH1 Apartments,The Crescent,Blackpool,East Riding of Yorkshire,LS1 1AA
AD01289,1337,Deansgate Quays,Park Avenue Road,Crawley,Hampshire,MK1 3AA
AD01290,1388,Princes Dock,Margravine Road,Salisbury,North Yorkshire,BS1 2AA
AD01291,635,Cathedral Green,Elgin Avenue,Ipswich,Cambridgeshire,TS1 3AA
AD01292,1239,St Paul's Place,Lyttelton Road,Oxford,City of London,YO1 1AA
AD01293,489,Trinity Walk,Park Avenue Road,Manchester,Cheshire,GL1 1AA
AD01294,1210,Hampton,Highbury Fields,Liverpool,Norfolk,PE1 2AA
AD01295,842,The Broadway,Chipping Norton Street,Crawley,Bristol,FY1 2AA
AD01296,1020,Brindleyplace,The Boltons,Bolton,Merseyside,MK1 1AA
AD01297,1136,The Drapery,Marylebone High Street,Watford,East Sussex,SR1 1AA
AD01298,886,Rochdale Exchange,Elgin Avenue,Gloucester,Greater Manchester,PE1 3AA
AD01299,29,The Exchange,Sutherland Avenue,Stoke-on-Trent,West Yorkshire,BN1 3AA
AD01300,789,Castlegate,Sutherland Avenue,Wolverhampton,Shropshire,CR1 1AA
AD01301,466,The Bridges,Wimbledon Park Road,Newcastle upon Tyne,Berkshire,SR1 3AA
AD01302,1000,Velocity Apartments,Alverstone Street,Sheffield,Oxfordshire,CB1 1AA
AD01303,600,Kings Walk,Church Street,Brighton,East Riding of Yorkshire,LN1 2AA
AD01304,633,Sovereign Square,Notting Hill Gate,Wakefield,Buckinghamshire,FY1 2AA
AD01305,94,Tombland,Addison Road,Coventry,Cambridgeshire,NG1 1AA
AD01306,1012,The Lumen,Weltjie Road,Wakefield,Bedfordshire,SP1 1AA
AD01307,537,Manchester One,Gillespie Road,Blackpool,East Sussex,TS1 1AA
AD01308,263,Bathurst Buildings,The Boltons,Watford,Norfolk,BL1 1AA
AD01309,324,The iQ Wolverhampton,Addison Road,Oxford,Cornwall,WF1 2AA
AD01310,13,XYZ Apartments,Wilton Road,Plymouth,Cumbria,MK1 2AA
AD01311,1478,The Triangle,Canonbury Grove,Blackburn,Wiltshire,M1 2AA
AD01312,705,Middlehaven,Weltjie Road,Brighton,Greater Manchester,BD1 2AA
AD01313,939,The Quays,Barnsbury Road,Birmingham,Norfolk,TS1 1AA
AD01314,599,Manchester One,Alverstone Street,Sunderland,South Yorkshire,TS1 2AA
AD01315,315,The Park,Gillespie Road,Lincoln,Northumberland,SO1 3AA
AD01316,793,Cathedral Quarter,Addison Road,Dudley,Kent,FY1 2AA
AD01317,975,Watergate Street,Bloomsbury Square,Lincoln,Devon,WV1 2AA
AD01318,324,The iQ Wolverhampton,Addison Road,Oxford,Cornwall,WF1 2AA
AD01319,164,Kelham Island,Margravine Road,Northampton,Essex,LS1 2AA
AD01320,298,Blackburn Mall,Kensington Palace Gardens,Brighton,Merseyside,CR1 3AA
AD01321,1478,The Triangle,Canonbury Grove,Blackburn,Wiltshire,M1 2AA
AD01322,233,Middlehaven,Lauderdale Road,Luton,Somerset,BN1 1AA
AD01323,241,Brayford Pool,Thornhill Road,Bradford,Greater London,NR1 3AA
AD01324,447,City Park,Parsons Green Lane,Manchester,Bedfordshire,FY1 2AA
AD01325,513,Sovereign Square,Bloomsbury Square,Portsmouth,Kent,SP1 2AA
AD01326,1006,City Park,Barons Court Road,Wakefield,Lancashire,SO1 2AA
AD01327,645,Tombland,Bramerton Street,Leeds,Lancashire,SN1 2AA
AD01328,1407,The Rufus Centre,Barnsbury Road,Rochdale,Leicestershire,B1 3AA
AD01329,831,Regent Street,Sutherland Avenue,Ipswich,Rutland,BS1 1AA
AD01330,1357,Sovereign Square,Wimbledon Park Road,Cambridge,Bedfordshire,BD1 1AA
AD01331,324,The iQ Wolverhampton,Addison Road,Oxford,Cornwall,WF1 2AA
AD01332,840,Rochdale Exchange,Park Avenue Road,Blackburn,Bristol,M1 3AA
AD01333,192,Castlefield Wharf,Wilton Road,Blackburn,North Yorkshire,WV1 1AA
AD01334,343,The Big One Apartments,Highbury Fields,Blackpool,Gloucestershire,PL1 2AA
AD01335,466,Bathurst Buildings,Kensington Palace Gardens,Bradford,Surrey,NR1 2AA
AD01336,201,The Point,Wimbledon Park Road,Nottingham,Suffolk,HU1 3AA
AD01337,858,The Waterfront,Elgin Avenue,Plymouth,Durham,CA1 3AA
AD01338,554,Bradshawgate,Randolph Crescent,Crawley,Shropshire,SR1 1AA
AD01339,414,The Rufus Centre,Notting Hill Gate,Leeds,Nottinghamshire,GL1 2AA
AD01340,871,Bathurst Buildings,Sutherland Avenue,Swindon,Cornwall,DY1 2AA
AD01341,379,Bournville Wharf,The Crescent,Norwich,East Riding of Yorkshire,BS1 1AA
AD01342,247,Rochdale Exchange,Church Street,Derby,Suffolk,BL1 1AA
AD01343,890,The Drapery,Church Street,Carlisle,Lincolnshire,WV1 2AA
AD01344,233,The Broadway,The Crescent,Middlesbrough,Leicestershire,M1 3AA
AD01345,1187,The Close,Gillespie Road,Gloucester,Derbyshire,IP1 3AA
AD01346,82,Rochdale Exchange,Thornhill Road,Salisbury,Lincolnshire,BH1 1AA
AD01347,1299,Trinity Walk,The Crescent,Crawley,Suffolk,MK1 1AA
AD01348,1412,The Triangle,Kensington Palace Gardens,Bradford,South Yorkshire,SR1 1AA
AD01349,222,Bournville Wharf,Barons Court Road,Doncaster,Gloucestershire,WV1 2AA
AD01350,655,The Headrow,Fitzroy Square,Gloucester,Staffordshire,IP1 3AA
AD01351,466,The Bridges,Wimbledon Park Road,Newcastle upon Tyne,Berkshire,SR1 3AA
AD01352,789,Castlegate,Sutherland Avenue,Wolverhampton,Shropshire,CR1 1AA
AD01353,624,Gunwharf Quays,Church Street,Gloucester,Hertfordshire,WD1 1AA
AD01354,1313,Waterfront,Parsons Green Lane,Liverpool,Hertfordshire,WV1 3AA
AD01355,1422,Gunwharf Quays,Alverstone Street,Plymouth,Greater Manchester,SP1 1AA
AD01356,1145,Guildhall Square,Barons Court Road,Bolton,Tyne and Wear,EX1 3AA
AD01357,1265,Grand Arcade,Lauderdale Road,Birmingham,Hertfordshire,CR1 2AA
AD01358,615,The Deep,Margravine Road,Bolton,Derbyshire,LN1 3AA
AD01359,758,The Broadway,Alverstone Street,Blackpool,Gloucestershire,LS1 1AA
AD01360,1498,The Interchange,Margravine Road,Lincoln,Norfolk,B1 1AA
AD01361,1389,St Paul's Place,Park Avenue Road,Oxford,Oxfordshire,SR1 3AA
AD01362,788,Crusader Court,Sutherland Avenue,Sunderland,Isle of Wight,DE1 1AA
AD01363,1257,Quayside Quays,Notting Hill Gate,Cambridge,Devon,WV1 1AA
AD01364,1410,The Hive,Thornhill Road,Manchester,Greater London,CR1 2AA
AD01365,217,The Quadrant,Gillespie Road,Dudley,Leicestershire,PE1 3AA
AD01366,910,The Drapery,Margravine Road,Luton,South Yorkshire,WF1 2AA
AD01367,1157,The Triangle,The Boltons,Salisbury,West Yorkshire,S1 1AA
AD01368,136,Waterfront West,Barons Court Road,Kingston upon Hull,Oxfordshire,PL1 2AA
AD01369,302,Kelham Island,Alverstone Street,Ipswich,Durham,FY1 1AA
AD01370,601,The Malago Estate,Lauderdale Road,Doncaster,Cheshire,BD1 2AA
AD01371,181,The Quay,The Crescent,Wolverhampton,Greater Manchester,GL1 3AA
AD01372,263,Bathurst Buildings,The Boltons,Watford,Norfolk,BL1 1AA
AD01373,580,The Ascent,Chipping Norton Street,Cambridge,North Yorkshire,SP1 3AA
AD01374,1416,Friar Street,Marylebone High Street,Sunderland,North Yorkshire,BS1 1AA
AD01375,1202,The BH1 Apartments,Canonbury Grove,Rochdale,Oxfordshire,PL1 3AA
AD01376,1283,Cathedral Square,Barnsbury Road,Newcastle upon Tyne,Dorset,SR1 3AA
AD01377,1435,The Cube,Addison Road,Lincoln,Bedfordshire,HU1 1AA
AD01378,918,The Sands,Lauderdale Road,Middlesbrough,Derbyshire,BH1 3AA
AD01379,304,Lace Market Wohnungen,Notting Hill Gate,Sheffield,Surrey,TS1 3AA
AD01380,661,The Residence,Addison Road,Watford,Norfolk,CA1 2AA
AD01381,782,The Elements,Addison Road,Salisbury,East Riding of Yorkshire,NE1 2AA
AD01382,325,The Pumphouse,Alverstone Street,Bolton,East Sussex,EX1 3AA
AD01383,20,The Rufus Centre,Lyttelton Road,York,East Riding of Yorkshire,YO1 2AA
AD01384,165,The Ascent,Weltjie Road,Gloucester,West Yorkshire,B1 1AA
AD01385,893,City Walls,Weltjie Road,Birmingham,Isle of Wight,WF1 1AA
AD01386,489,The Workstation,Church Street,Blackburn,North Yorkshire,SO1 3AA
AD01387,1410,Southgate Street,Highbury Fields,Coventry,Cambridgeshire,BS1 2AA
AD01388,1313,Waterfront,Parsons Green Lane,Liverpool,Hertfordshire,WV1 3AA
AD01389,373,Castlegate,Barnsbury Road,Dudley,Greater London,WF1 2AA
AD01390,469,The Centre MK,The Boltons,Ipswich,Somerset,LU1 1AA
AD01391,1474,The Custard Factory,Gillespie Road,Bradford,South Yorkshire,FY1 1AA
AD01392,918,The Sands,Lauderdale Road,Middlesbrough,Derbyshire,BH1 3AA
AD01393,983,The Promenade Apartments,Marylebone High Street,York,North Yorkshire,SN1 3AA
AD01394,756,The Strait,Highbury Fields,Manchester,Buckinghamshire,IP1 2AA
AD01395,476,Brayford Pool,Barnsbury Road,Doncaster,Cornwall,LS1 3AA
AD01396,101,Rivergate,Kensington Palace Gardens,Gloucester,Shropshire,LN1 1AA
AD01397,432,The Landmark,Wilton Road,Chester,West Midlands,EX1 3AA
AD01398,886,Rochdale Exchange,Elgin Avenue,Gloucester,Greater Manchester,PE1 3AA
AD01399,890,The Drapery,Church Street,Carlisle,Lincolnshire,WV1 2AA
AD01400,652,The Mander Centre,Park Avenue Road,Brighton,Staffordshire,EX1 3AA
AD01401,919,Quayside Quays,Gillespie Road,York,Hampshire,BS1 1AA
AD01402,934,The Ruskin,Wimbledon Park Road,Swindon,Northamptonshire,BL1 3AA
AD01403,708,The Lanes Apartments,The Boltons,Middlesbrough,Worcestershire,PL1 1AA
AD01404,31,The Distillery,Gillespie Road,Bradford,Norfolk,DN1 3AA
AD01405,829,Cathedral Quarter,Canonbury Grove,Dudley,Hertfordshire,IP1 1AA
AD01406,911,The Rufus Centre,Bramerton Street,York,East Sussex,M1 1AA
AD01407,204,The Silk Mill,Fitzroy Square,Stoke-on-Trent,Greater London,CV1 1AA
AD01408,1274,The Park,Thornhill Road,Stoke-on-Trent,North Yorkshire,WD1 1AA
AD01409,233,The Broadway,The Crescent,Middlesbrough,Leicestershire,M1 3AA
AD01410,1304,Kampus,Bramerton Street,Reading,North Yorkshire,TS1 2AA
AD01411,1383,Fisherton Street,Chipping Norton Street,Gloucester,Isle of Wight,NE1 2AA
AD01412,485,Bournville Wharf,Alverstone Street,Doncaster,Wiltshire,MK1 1AA
AD01413,1271,The Unity Building,Barnsbury Road,Sunderland,Essex,DN1 3AA
AD01414,246,Minster Court,Thornhill Road,Oxford,Kent,CA1 1AA
AD01415,711,Milkstone Road,Marylebone High Street,Oxford,Greater Manchester,NG1 3AA
AD01416,858,The Waterfront,Elgin Avenue,Plymouth,Durham,CA1 3AA
AD01417,684,Kemp Town,Barnsbury Road,Milton Keynes,Warwickshire,CV1 3AA
AD01418,694,The Promenade Apartments,Randolph Crescent,Blackburn,Cheshire,SR1 2AA
AD01419,705,Middlehaven,Weltjie Road,Brighton,Greater Manchester,BD1 2AA
AD01420,167,Victoria Street,Marylebone High Street,Stoke-on-Trent,Worcestershire,DN1 3AA
AD01421,379,Middlehaven,The Crescent,Plymouth,Wiltshire,WD1 3AA
AD01422,377,Moda Living,Randolph Crescent,Luton,Cheshire,CA1 3AA
AD01423,180,The Strand,Lauderdale Road,Luton,Devon,LN1 2AA
AD01424,747,The Unity Building,Highbury Fields,Sunderland,East Sussex,HU1 3AA
AD01425,432,The Landmark,Wilton Road,Chester,West Midlands,EX1 3AA
AD01426,1483,The Norwich Lanes,Addison Road,Carlisle,Derbyshire,CB1 3AA
AD01427,468,The Malago Estate,Lyttelton Road,Manchester,East Riding of Yorkshire,WD1 1AA
AD01428,234,The Hive,Chipping Norton Street,Leicester,Greater Manchester,MK1 3AA
AD01429,185,The Mander Centre,Elgin Avenue,Rochdale,Devon,PL1 1AA
AD01430,81,St. Annes Way,Askew Road,Leicester,Cambridgeshire,OL1 1AA
AD01431,747,The Unity Building,Highbury Fields,Sunderland,East Sussex,HU1 3AA
AD01432,462,Wapping Wharf,Wilton Road,Stoke-on-Trent,Essex,MK1 3AA
AD01433,440,The Big One Apartments,Notting Hill Gate,Kingston upon Hull,Greater Manchester,PL1 2AA
AD01434,331,The Beacon,Church Street,Blackpool,South Yorkshire,LU1 2AA
AD01435,595,Hadrian's Court,Highbury Fields,Newcastle upon Tyne,Nottinghamshire,WF1 2AA
AD01436,1315,The Ascent,Park Avenue Road,Cambridge,Shropshire,CR1 3AA
AD01437,1335,Frenchgate Shopping Centre,Highbury Fields,Blackburn,Worcestershire,TS1 1AA
AD01438,635,The Residence,Highbury Fields,Luton,Northamptonshire,S1 3AA
AD01439,533,Fossgate,Church Street,Wakefield,Nottinghamshire,BL1 1AA
AD01440,679,The General Hospital Quarter,The Crescent,Watford,Lancashire,MK1 2AA
AD01441,432,Edgbaston Park,Margravine Road,Newcastle upon Tyne,Rutland,PL1 2AA
AD01442,1006,Quayside Quays,Thornhill Road,Middlesbrough,Staffordshire,BL1 2AA
AD01443,570,Cassiobury Park,Parsons Green Lane,Peterborough,Northumberland,WF1 1AA
AD01444,1338,Kemp Town,Highbury Fields,Exeter,Suffolk,BN1 2AA
AD01445,400,St Paul's Place,Bloomsbury Square,Bristol,Hertfordshire,BL1 3AA
AD01446,757,XYZ Apartments,Barons Court Road,Oxford,Leicestershire,BN1 1AA
AD01447,788,Crusader Court,Sutherland Avenue,Sunderland,Isle of Wight,DE1 1AA
AD01448,645,Bournville Wharf,Marylebone High Street,Southampton,Staffordshire,NE1 3AA
AD01449,529,Highcross Leicester,The Boltons,Luton,City of London,MK1 3AA
AD01450,1422,Gunwharf Quays,Alverstone Street,Plymouth,Greater Manchester,SP1 1AA
AD01451,764,The Strand,Kensington Palace Gardens,Nottingham,Suffolk,NG1 2AA
AD01452,1440,Porter Valley,The Crescent,Bournemouth,West Sussex,IP1 2AA
AD01453,1273,Forster Square Apartments,Alverstone Street,Luton,Warwickshire,LS1 1AA
AD01454,238,City Park,Chipping Norton Street,Bolton,North Yorkshire,LN1 2AA
AD01455,368,The Leverton,Wilton Road,Sheffield,Dorset,YO1 1AA
AD01456,563,Kelham Island,Parsons Green Lane,Brighton,Herefordshire,LE1 1AA
AD01457,909,Hampton,Barons Court Road,Wolverhampton,Durham,NE1 1AA
AD01458,29,The Deep,Thornhill Road,Southampton,Dorset,DN1 1AA
AD01459,1350,Rivergate,Gillespie Road,Derby,Kent,WD1 1AA
AD01460,797,Minster Court,Chipping Norton Street,Bradford,Dorset,LN1 1AA
AD01461,368,Cathedral Square,Addison Road,Carlisle,Merseyside,PL1 2AA
AD01462,562,The Silk Mill,Elgin Avenue,Leicester,Merseyside,NN1 3AA
AD01463,298,Blackburn Mall,Kensington Palace Gardens,Brighton,Merseyside,CR1 3AA
AD01464,357,Mayfield,Chipping Norton Street,Lincoln,Greater Manchester,LN1 3AA
AD01465,373,Castlegate,Barnsbury Road,Dudley,Greater London,WF1 2AA
AD01466,683,The Strand,Park Avenue Road,Sheffield,East Riding of Yorkshire,BH1 1AA
AD01467,1019,Mayfield,Marylebone High Street,Wakefield,Essex,EX1 3AA
AD01468,46,The Quadrant,Randolph Crescent,Birmingham,Lincolnshire,SO1 2AA
AD01469,1012,The Lumen,Weltjie Road,Wakefield,Bedfordshire,SP1 1AA
AD01470,758,The Broadway,Alverstone Street,Blackpool,Gloucestershire,LS1 1AA
AD01471,1345,Abington Street,Gillespie Road,Exeter,Shropshire,LN1 1AA
AD01472,909,The Promenade Apartments,Addison Road,Leicester,Isle of Wight,WV1 1AA
AD01473,1353,City Walls,Elgin Avenue,Bournemouth,Greater Manchester,BH1 3AA
AD01474,1225,Southgate,Margravine Road,Blackburn,Greater Manchester,CB1 3AA
AD01475,924,Moda Living,Lauderdale Road,Chester,Lancashire,LE1 3AA
AD01476,1040,Church Wharf,Highbury Fields,Birmingham,Northumberland,BN1 2AA
AD01477,127,Linthorpe Road,Church Street,Portsmouth,Kent,PL1 1AA
AD01478,989,The Park,Weltjie Road,Oxford,Rutland,WV1 2AA
AD01479,207,Sutton Harbour,Parsons Green Lane,Ipswich,Lincolnshire,M1 3AA
AD01480,436,The Deep,The Crescent,Exeter,East Riding of Yorkshire,SP1 1AA
AD01481,331,The Beacon,Church Street,Blackpool,South Yorkshire,LU1 2AA
AD01482,73,Trinity Leeds,Elgin Avenue,Chester,Warwickshire,SR1 1AA
AD01483,685,Wapping Wharf,Sutherland Avenue,Sunderland,North Yorkshire,TS1 2AA
AD01484,167,Trinity Leeds,Alverstone Street,Milton Keynes,Merseyside,BL1 3AA
AD01485,968,Forster Square Apartments,Alverstone Street,Wolverhampton,East Sussex,BH1 1AA
AD01486,496,Blackburn Mall,Kensington Palace Gardens,Birmingham,Wiltshire,IP1 2AA
AD01487,858,The Waterfront,Elgin Avenue,Plymouth,Durham,CA1 3AA
AD01488,842,The Broadway,Chipping Norton Street,Crawley,Bristol,FY1 2AA
AD01489,1422,Gunwharf Quays,Alverstone Street,Plymouth,Greater Manchester,SP1 1AA
AD01490,679,The General Hospital Quarter,The Crescent,Watford,Lancashire,MK1 2AA
AD01491,812,Linthorpe Road,Notting Hill Gate,Dudley,West Yorkshire,CA1 2AA
AD01492,31,The Distillery,Gillespie Road,Bradford,Norfolk,DN1 3AA
AD01493,716,The Brunel Centre,Askew Road,York,Greater Manchester,NR1 3AA
AD01494,1066,The Randolph,Chipping Norton Street,Exeter,Herefordshire,SR1 2AA
AD01495,555,The Lexington,Thornhill Road,Milton Keynes,Greater Manchester,B1 1AA
AD01496,1179,The Potteries Shopping Centre,The Boltons,Middlesbrough,East Sussex,ST1 3AA
AD01497,1450,Wapping Wharf,Randolph Crescent,Sunderland,Durham,SR1 2AA
AD01498,55,Blackburn Mall,Parsons Green Lane,Norwich,Northumberland,LN1 3AA
AD01499,980,Frenchgate Shopping Centre,Canonbury Grove,Sheffield,North Yorkshire,BS1 3AA
AD01500,905,The Potteries Shopping Centre,Canonbury Grove,Portsmouth,Shropshire,SP1 1AA
AD01501,292,The Buttermarket,Sutherland Avenue,York,South Yorkshire,CA1 2AA
AD01502,883,Tombland,Kensington Palace Gardens,Gloucester,East Sussex,LU1 1AA
AD01503,950,The Market Place,Margravine Road,Wakefield,Leicestershire,LS1 2AA
AD01504,804,Kampus,Highbury Fields,Manchester,South Yorkshire,B1 3AA
AD01505,399,The Cube,Marylebone High Street,Dudley,East Sussex,GL1 1AA
AD01506,876,The Potteries Shopping Centre,The Boltons,Sheffield,Wiltshire,WD1 1AA
AD01507,324,The Grafton,Highbury Fields,Birmingham,Rutland,NE1 2AA
AD01508,543,Hampton,Parsons Green Lane,Northampton,Isle of Wight,NN1 1AA
AD01509,894,Waterfront,The Crescent,Wakefield,Greater Manchester,CR1 3AA
AD01510,272,The Ascent,Wilton Road,Peterborough,East Sussex,NR1 1AA
AD01511,234,The Hive,Chipping Norton Street,Leicester,Greater Manchester,MK1 3AA
AD01512,825,Southgate,Kensington Palace Gardens,Leeds,North Yorkshire,LS1 2AA
AD01513,1422,Gunwharf Quays,Alverstone Street,Plymouth,Greater Manchester,SP1 1AA
AD01514,1369,Grand Arcade,Addison Road,Sunderland,Nottinghamshire,PE1 1AA
AD01515,325,The Pumphouse,Alverstone Street,Bolton,East Sussex,EX1 3AA
AD01516,1319,The Grafton,Wimbledon Park Road,Peterborough,Cumbria,LS1 1AA
AD01517,178,The Broadway,The Crescent,Carlisle,Staffordshire,LU1 2AA
AD01518,101,Rivergate,Kensington Palace Gardens,Gloucester,Shropshire,LN1 1AA
AD01519,443,Minster Court,Thornhill Road,Doncaster,Warwickshire,GL1 1AA
AD01520,1136,The Drapery,Marylebone High Street,Watford,East Sussex,SR1 1AA
AD01521,1435,The Cube,Addison Road,Lincoln,Bedfordshire,HU1 1AA
AD01522,716,The Brunel Centre,Askew Road,York,Greater Manchester,NR1 3AA
AD01523,266,The Beacon,The Boltons,Bolton,Gloucestershire,FY1 3AA
AD01524,939,The Quays,Barnsbury Road,Birmingham,Norfolk,TS1 1AA
AD01525,1486,Victoria Gate,Fitzroy Square,Nottingham,Somerset,BH1 2AA
AD01526,1132,Waterdale,Elgin Avenue,Birmingham,Nottinghamshire,YO1 2AA
AD01527,387,Bathurst Buildings,Barnsbury Road,Reading,Berkshire,LN1 2AA
AD01528,1431,St. Annes Way,Elgin Avenue,Middlesbrough,West Midlands,NE1 2AA
AD01529,29,The Exchange,Sutherland Avenue,Stoke-on-Trent,West Yorkshire,BN1 3AA
AD01530,207,Cathedral Square,Marylebone High Street,Luton,Lancashire,SP1 3AA
AD01531,1363,The Hoe Apartment Hotel,Wilton Road,Cambridge,Warwickshire,RG1 1AA
AD01532,1328,The Curve,Park Avenue Road,Stoke-on-Trent,Bristol,WD1 1AA
AD01533,1488,Cathedral Square,Notting Hill Gate,Wolverhampton,Nottinghamshire,EX1 2AA
AD01534,1143,County Oak,Marylebone High Street,Leeds,West Midlands,B1 3AA
AD01535,754,The Bottle Yard Studios,Bramerton Street,Coventry,Greater Manchester,ST1 2AA
AD01536,677,The Liver Building,Lyttelton Road,Lincoln,Nottinghamshire,EX1 2AA
AD01537,588,The Mailbox,Alverstone Street,Wolverhampton,West Midlands,OL1 3AA
AD01538,910,The Drapery,Margravine Road,Luton,South Yorkshire,WF1 2AA
AD01539,1438,Deansgate Quays,Elgin Avenue,Bournemouth,Leicestershire,GL1 2AA
AD01540,431,The Custard Factory,Askew Road,Leeds,Essex,CB1 1AA
AD01541,466,Bathurst Buildings,Kensington Palace Gardens,Bradford,Surrey,NR1 2AA
AD01542,167,Trinity Leeds,Alverstone Street,Milton Keynes,Merseyside,BL1 3AA
AD01543,210,The Sands,Wimbledon Park Road,Bolton,Devon,B1 1AA
AD01544,131,The Rows,Askew Road,Sunderland,Dorset,CR1 1AA
AD01545,200,The Waterfront,The Crescent,Coventry,Worcestershire,CH1 1AA
AD01546,925,Bathurst Buildings,Chipping Norton Street,Sunderland,Durham,SO1 1AA
AD01547,57,Chapelfield Road,Chipping Norton Street,Ipswich,Norfolk,YO1 1AA
AD01548,489,Trinity Walk,Park Avenue Road,Manchester,Cheshire,GL1 1AA
AD01549,1146,The Rufus Centre,Askew Road,Doncaster,Buckinghamshire,DY1 3AA
AD01550,650,Smithfield,Randolph Crescent,Coventry,Cumbria,PE1 3AA
AD01551,1179,The Potteries Shopping Centre,The Boltons,Middlesbrough,East Sussex,ST1 3AA
AD01552,983,The Lumen,Wimbledon Park Road,Bristol,Cheshire,BN1 3AA
AD01553,595,Hadrian's Court,Highbury Fields,Newcastle upon Tyne,Nottinghamshire,WF1 2AA
AD01554,82,Rochdale Exchange,Church Street,Swindon,Merseyside,CA1 2AA
AD01555,1006,City Park,Barons Court Road,Wakefield,Lancashire,SO1 2AA
AD01556,854,Fossgate,The Crescent,Birmingham,South Yorkshire,BS1 3AA
AD01557,1412,The Triangle,Kensington Palace Gardens,Bradford,South Yorkshire,SR1 1AA
AD01558,162,The Harlequin,Barnsbury Road,Swindon,Lancashire,CB1 1AA
AD01559,331,The Beacon,Church Street,Blackpool,South Yorkshire,LU1 2AA
AD01560,1311,Edgbaston Park,Gillespie Road,Sunderland,Warwickshire,NN1 2AA
AD01561,645,Bournville Wharf,Marylebone High Street,Southampton,Staffordshire,NE1 3AA
AD01562,415,The Rufus Centre,Wimbledon Park Road,Newcastle upon Tyne,Somerset,BS1 1AA
AD01563,1316,Edgbaston Park,Lyttelton Road,Northampton,Nottinghamshire,OL1 2AA
AD01564,1486,Victoria Gate,Fitzroy Square,Nottingham,Somerset,BH1 2AA
AD01565,57,Chapelfield Road,Chipping Norton Street,Ipswich,Norfolk,YO1 1AA
AD01566,212,Lace Market Wohnungen,Notting Hill Gate,Bradford,Cumbria,SO1 2AA
AD01567,905,The Potteries Shopping Centre,Canonbury Grove,Portsmouth,Shropshire,SP1 1AA
AD01568,906,The Triangle,Elgin Avenue,Dudley,Bedfordshire,CR1 2AA
AD01569,1258,Waterfront,Alverstone Street,Carlisle,City of London,FY1 3AA
AD01570,204,The Silk Mill,Fitzroy Square,Stoke-on-Trent,Greater London,CV1 1AA
AD01571,729,Cathedral Green,Chipping Norton Street,Kingston upon Hull,Bristol,LS1 1AA
AD01572,316,Victoria Street,Alverstone Street,Coventry,South Yorkshire,HU1 3AA
AD01573,239,Gunwharf Quays,Wimbledon Park Road,Ipswich,Cumbria,WD1 1AA
AD01574,1235,The Norwich Lanes,The Boltons,Exeter,Bristol,BH1 3AA
AD01575,302,Kelham Island,Alverstone Street,Ipswich,Durham,FY1 1AA
AD01576,1218,Cassiobury Park,Askew Road,Norwich,Staffordshire,BS1 2AA
AD01577,1473,The Brewery Wharf,Fitzroy Square,Leeds,Suffolk,BS1 3AA
AD01578,29,The Exchange,Sutherland Avenue,Stoke-on-Trent,West Yorkshire,BN1 3AA
AD01579,562,The Silk Mill,Elgin Avenue,Leicester,Merseyside,NN1 3AA
AD01580,1140,Bournville Wharf,Randolph Crescent,Bournemouth,Wiltshire,LE1 3AA
AD01581,666,Minster Court,Park Avenue Road,Wakefield,Herefordshire,WF1 3AA
AD01582,751,The Elements,Barnsbury Road,Lincoln,Essex,NN1 2AA
AD01583,1233,The Drapery,Elgin Avenue,Sunderland,East Sussex,LU1 1AA
AD01584,81,St. Annes Way,Askew Road,Leicester,Cambridgeshire,OL1 1AA
AD01585,1235,The Norwich Lanes,The Boltons,Exeter,Bristol,BH1 3AA
AD01586,447,City Park,Parsons Green Lane,Manchester,Bedfordshire,FY1 2AA
AD01587,1490,The Sands,Addison Road,Bournemouth,Leicestershire,OX1 3AA
AD01588,749,Highcross Leicester,Wimbledon Park Road,Southampton,Shropshire,LU1 2AA
AD01589,642,The Landmark,Lauderdale Road,Sheffield,Cheshire,BD1 3AA
AD01590,367,The Avenue,Wimbledon Park Road,Derby,Suffolk,NN1 3AA
AD01591,679,Steep Hill,Margravine Road,Gloucester,Cheshire,PL1 2AA
AD01592,568,Victoria Street,Bramerton Street,Northampton,Essex,BS1 3AA
AD01593,454,The Silk Mill,Wilton Road,Lincoln,Cornwall,LE1 3AA
AD01594,137,Bede House,Addison Road,Sheffield,West Sussex,EX1 2AA
AD01595,1345,Abington Street,Gillespie Road,Exeter,Shropshire,LN1 1AA
AD01596,1158,The Broadway,Askew Road,Plymouth,Essex,NE1 1AA
AD01597,982,Bede House,Alverstone Street,Brighton,Devon,PL1 2AA
AD01598,910,The Bridges,Wilton Road,Peterborough,Worcestershire,LS1 3AA
AD01599,1299,Trinity Walk,The Crescent,Crawley,Suffolk,MK1 1AA
AD01600,1021,Porter Valley,Fitzroy Square,Carlisle,Bedfordshire,DE1 1AA
AD01601,374,Fossgate,Barons Court Road,Nottingham,Greater London,NG1 1AA
AD01602,890,The Drapery,Church Street,Carlisle,Lincolnshire,WV1 2AA
